SECURITIES;ERROR CODE;NUM FLDS;ID_ISIN;CRNCY;PX_CLOSE_DT;PX_LAST;AMT_OUTSTANDING;SP_EFF_DT;RTG_SP;RTG_SP_LT_LC_ISS_CRED_RTG_DT;RTG_SP_LT_LC_ISSUER_CREDIT;FITCH_EFF_DT;RTG_FITCH_LT_ISSUER_DFLT_RTG_DT;RTG_FITCH;RTG_FITCH_LT_ISSUER_DEFAULT;RTG_FITCH_SEN_UNSEC_RTG_DT;RTG_FITCH_SEN_UNSECURED;MOODY_EFF_DT;RTG_MOODY_LONG_TERM_DATE;RTG_MOODY;RTG_MOODY_LONG_TERM;RTG_MDY_ISSUER_RTG_DT;RTG_MDY_ISSUER;RTG_MDY_SEN_UNSECURED_DEBT;PX_BID;PX_ASK;PREV_CPN_DT;MTG_FACTOR_SET_DT;DAYS_ACC;DUR_ADJ_ASK;DUR_ADJ_BID;DUR_ADJ_MID;OAS_SPREAD_MID;OAS_SPREAD_BID;OAS_SPREAD_ASK;MTG_LIFE_FLOOR;MTG_LIFE_CAP;DEFAULT_PERCENT;MTG_WACPN;NXT_CPN_DT;CPN;PX_YEST_CLOSE;YLD_YTM_MID;PX_YEST_DT;HIGH_52WEEK;HIGH_DT_52WEEK;LOW_52WEEK;LOW_DT_52WEEK;CV_START_DT;CV_CNVS_PX;YLD_YTM_BID;YLD_YTM_ASK;PREVIOUS_TOTAL_VOLUME;CUR_MKT_CAP;PX_VOLUME;TURNOVER;VOLATILITY_30D;VOLATILITY_90D;VOLATILITY_360D;EQY_FLOAT;EQY_SH_OUT;REL_INDEX;ROBECOSAM_TOTAL_STBLY_RANK;ENVIRONMENTAL_SCORE;SOCIAL_SCORE;GOVERNANCE_SCORE;EARN_YLD_HIST;BDVD_NEXT_EST_EX_DT;BDVD_PROJ_DIV_AMT;DVD_SH_LAST;FUND_TOTAL_ASSETS;FUND_CLASS_ASSETS
BY080043     Corp;0;51;USY7S272AE27;USD;22/03/2023;98.017000  ;300000000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;98.017000  ;98.017000  ;04/02/2023; ;95  ;3.760  ;3.760  ;3.760  ;162.314  ;162.314  ;162.314  ; ; ; ; ;04/08/2023;4.500000  ;N.A.;5.024  ;N.A.;100.115000  ;02/08/2022;92.859000  ;19/10/2022; ; ;5.024  ;5.024  ;604  ;;;;;;;;;;;;;;;;;;;
BY189898@SGDP     Corp;0;51;XS2476620492;EUR;04/05/2023;102.980000  ;300000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;102.980000  ;103.980000  ;05/08/2022; ; ;N.A.;N.A.;N.A.; ; ; ; ; ; ; ;05/08/2027;N.A.;102.980000  ; ;04/05/2023;103.100000  ;02/05/2023;89.270000  ;13/10/2022; ; ; ; ;0  ;;;;;;;;;;;;;;;;;;;
BY662202     Corp;0;51;XS2521013909;EUR;04/05/2023;99.073000  ;500000000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;98.787000  ;99.359000  ;07/09/2022; ;244  ;5.432  ;5.424  ;5.428  ;134.233  ;139.334  ;129.150  ; ; ; ; ;07/09/2023;3.625000  ;98.576000  ;3.790  ;04/05/2023;101.255000  ;08/12/2022;95.902000  ;21/10/2022; ; ;3.842  ;3.738  ;0  ;;;;;;;;;;;;;;;;;;;
BY742126     Corp;0;51;FR001400BBL2;EUR;04/05/2023;92.382000  ;1000000000.00  ;N.A.;N.A.;N.A.;N.A.;13/09/2022;12/10/2020;BBB;A+;12/10/2020;AA-;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;91.807000  ;92.956000  ;06/09/2022; ;245  ;4.896  ;4.879  ;4.887  ; ; ; ; ; ; ; ;06/06/2023;6.875000  ;92.382000  ;7.911  ;04/05/2023;102.727000  ;03/02/2023;85.030000  ;20/03/2023; ; ;7.960  ;7.864  ;0  ;;;;;;;;;;;;;;;;;;;
BY844677     Corp;0;51;FR001400CHR4;EUR;04/05/2023;100.466000  ;500000000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;100.048000  ;100.884000  ;09/09/2022; ;242  ;7.185  ;7.165  ;7.175  ;352.357  ;357.777  ;346.965  ; ; ; ; ;09/09/2023;6.250000  ;100.466000  ;6.182  ;04/05/2023;104.325000  ;02/02/2023;89.986000  ;21/10/2022; ; ;6.238  ;6.126  ;0  ;;;;;;;;;;;;;;;;;;;
BY896886     Corp;0;51;XS2531420656;EUR;04/05/2023;101.517000  ;1000000000.00  ;N.A.;N.A.;N.A.;N.A.;08/09/2022;N.A.;BBB+;N.A.;04/02/2022;BBB+;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;101.333000  ;101.701000  ;09/03/2023; ;61  ;4.928  ;4.923  ;4.925  ;112.357  ;115.906  ;108.813  ; ; ; ; ;09/03/2024;3.875000  ;101.517000  ;3.580  ;04/05/2023;103.185000  ;07/12/2022;92.935000  ;21/10/2022; ; ;3.616  ;3.545  ;0  ;;;;;;;;;;;;;;;;;;;
BY921531     Corp;0;51;XS2532247892;EUR;04/05/2023;98.576000  ;400000000.00  ;N.A.;N.A.;N.A.;N.A.;07/10/2022;20/12/2018;BBB+;BBB+;20/12/2018;BBB+;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;98.336000  ;98.815000  ;14/09/2022; ;237  ;4.751  ;4.745  ;4.748  ;97.855  ;102.848  ;92.867  ; ; ; ; ;14/09/2023;3.125000  ;98.576000  ;3.418  ;04/05/2023;99.108000  ;12/09/2022;93.766000  ;21/10/2022; ; ;3.469  ;3.368  ;0  ;;;;;;;;;;;;;;;;;;;
BY999455     Corp;0;51;XS2530444624;EUR;04/05/2023;99.993000  ;750000000.00  ;N.A.;N.A.;N.A.;N.A.;27/02/2023;27/02/2023;BBB- *-;BBB- *-;27/02/2023;BBB- *-;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;99.665000  ;100.321000  ;20/09/2022; ;231  ;3.792  ;3.855  ;3.858  ;138.596  ;146.852  ;130.362  ; ; ; ; ;20/09/2023;3.875000  ;99.993000  ;3.872  ;04/05/2023;100.562000  ;18/01/2023;95.105000  ;02/03/2023; ; ;3.956  ;3.790  ;0  ;;;;;;;;;;;;;;;;;;;
BY999637     Corp;0;51;XS2533012790;EUR;04/05/2023;99.229000  ;500000000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;99.123000  ;99.335000  ;23/09/2022; ;228  ;2.228  ;2.226  ;2.227  ;38.123  ;42.858  ;33.386  ; ; ; ; ;23/09/2023;2.750000  ;99.229000  ;3.087  ;04/05/2023;100.023000  ;20/03/2023;96.941000  ;02/03/2023; ; ;3.134  ;3.040  ;0  ;;;;;;;;;;;;;;;;;;;
BZ025030     Corp;0;51;FR001400CRG6;EUR;04/05/2023;101.096000  ;650000000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;13/01/2009;N.A.;NR;13/01/2009;NR;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;100.859000  ;101.333000  ;21/09/2022; ;230  ;4.324  ;4.318  ;4.321  ;215.423  ;220.490  ;210.363  ; ; ; ; ;21/09/2023;4.875000  ;101.096000  ;4.634  ;04/05/2023;103.634000  ;03/02/2023;94.784000  ;21/10/2022; ; ;4.685  ;4.584  ;0  ;;;;;;;;;;;;;;;;;;;
BZ078013     Corp;0;51;XS2537060746;EUR;04/05/2023;102.794000  ;600000000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;24/05/2022;N.A.;WD;24/05/2022;WD;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;102.590000  ;102.998000  ;26/09/2022; ;225  ;2.931  ;2.926  ;2.929  ;136.679  ;143.140  ;130.233  ; ; ; ; ;26/09/2023;4.875000  ;102.794000  ;3.969  ;04/05/2023;103.641000  ;18/01/2023;97.080000  ;21/10/2022; ; ;4.033  ;3.905  ;0  ;;;;;;;;;;;;;;;;;;;
BZ168301     Corp;0;51;XS2502220929;EUR;04/05/2023;99.641000  ;500000000.00  ;N.A.;N.A.;N.A.;N.A.;22/09/2022;16/12/2021;BBB;BBB;16/12/2021;BBB;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;99.453000  ;99.828000  ;27/03/2023; ;43  ;2.641  ;2.637  ;2.639  ;185.351  ;192.428  ;178.281  ; ; ; ; ;27/03/2024;4.375000  ;99.641000  ;4.507  ;04/05/2023;101.048000  ;08/12/2022;97.631000  ;28/09/2022; ; ;4.578  ;4.436  ;0  ;;;;;;;;;;;;;;;;;;;
BZ168826     Corp;0;51;XS2495084621;EUR;04/05/2023;104.492000  ;500000000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;104.062000  ;104.921000  ;12/10/2022; ;209  ;3.579  ;3.570  ;3.574  ;191.136  ;202.068  ;180.255  ; ; ; ; ;12/10/2023;5.625000  ;104.492000  ;4.477  ;04/05/2023;105.493000  ;20/03/2023;96.687000  ;21/10/2022; ; ;4.583  ;4.371  ;0  ;;;;;;;;;;;;;;;;;;;
BZ311171     Corp;0;51;XS2541437583;EUR;04/05/2023;107.191000  ;500000000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;106.734000  ;107.647000  ;15/04/2023; ;24  ;2.160  ;2.916  ;2.919  ;409.471  ;433.684  ;380.961  ; ; ; ; ;15/10/2023;9.250000  ;107.191000  ;7.319  ;04/05/2023;108.636000  ;02/02/2023;100.912000  ;12/10/2022; ; ;7.437  ;7.202  ;0  ;;;;;;;;;;;;;;;;;;;
BZ343522@MSIP     Corp;0;51;XS2533875055;EUR; ;N.A.;.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;03/04/2023; ;36  ;N.A.;N.A.;N.A.; ; ; ; ; ; ; ;03/10/2023;.036000  ;N.A.;N.A.;N.A.;N.A.; ;N.A.; ; ; ;N.A.;N.A.; ;;;;;;;;;;;;;;;;;;;
BZ470915@GSSD     Corp;0;51;XS2466992919;EUR; ;N.A.;.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;22/04/2020;N.A.;A+;28/04/2020;A+;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ; ; ;N.A.;N.A.;N.A.; ; ; ; ; ; ; ; ;0  ;N.A.;N.A.;N.A.;N.A.; ;N.A.; ; ; ;N.A.;N.A.; ;;;;;;;;;;;;;;;;;;;
BZ474044@GSSD     Corp;0;51;XS2466992596;EUR; ;N.A.;.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;22/04/2020;N.A.;A+;28/04/2020;A+;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ; ; ;N.A.;N.A.;N.A.; ; ; ; ; ; ; ; ;0  ;N.A.;N.A.;N.A.;N.A.; ;N.A.; ; ; ;N.A.;N.A.; ;;;;;;;;;;;;;;;;;;;
BZ478230@CSSS     Corp;0;51;XS2525943291;EUR; ;N.A.;1517000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;21/03/2023;BBB+ *;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ; ; ;N.A.;N.A.;N.A.; ; ; ; ; ; ; ; ;0  ;N.A.;N.A.;N.A.;N.A.; ;N.A.; ; ; ;N.A.;N.A.; ;;;;;;;;;;;;;;;;;;;
BZ517788@SGDP     Corp;0;51;XS2508164055;EUR;04/05/2023;100.740000  ;1500000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;100.740000  ;101.740000  ; ; ; ;N.A.;N.A.;N.A.; ; ; ; ; ; ; ; ;0  ;100.740000  ; ;04/05/2023;102.270000  ;27/04/2023;87.130000  ;06/01/2023; ; ; ; ;0  ;;;;;;;;;;;;;;;;;;;
BZ525067@CGSP     Corp;0;51;XS2532823395;EUR;04/05/2023;102.040000  ;2155000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;19/09/2022;N.A.;WD;08/03/2020;A+;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;102.040000  ;103.040000  ; ; ; ;N.A.;N.A.;N.A.; ; ; ; ; ; ; ; ;0  ;102.040000  ; ;04/05/2023;102.220000  ;03/05/2023;97.730000  ;24/03/2023; ; ; ; ;0  ;;;;;;;;;;;;;;;;;;;
BZ538379     Corp;0;51;FR001400D0F9;EUR;04/05/2023;102.813000  ;850000000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;11/11/2019;N.A.;WD;11/11/2019;WD;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;102.591000  ;103.035000  ;12/10/2022; ;209  ;4.511  ;4.506  ;4.509  ;107.587  ;112.154  ;103.028  ; ; ; ; ;12/10/2023;4.125000  ;102.813000  ;3.543  ;04/05/2023;104.153000  ;02/02/2023;97.316000  ;21/10/2022; ; ;3.587  ;3.498  ;0  ;;;;;;;;;;;;;;;;;;;
BZ587646     Corp;0;51;USU2920CAA19;USD;27/04/2023;107.395000  ;1000000000.00  ;N.A.;N.A.;N.A.;N.A.;12/10/2022;N.A.;BBB+;N.A.;12/10/2022;BBB+;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;107.395000  ;107.395000  ;14/04/2023; ;25  ;3.724  ;3.724  ;3.724  ;176.445  ;176.445  ;176.445  ; ; ; ; ;14/10/2023;7.100000  ;N.A.;5.208  ;N.A.;109.060000  ;02/02/2023;97.810000  ;21/10/2022; ; ;5.208  ;5.208  ;1000  ;;;;;;;;;;;;;;;;;;;
BZ587788     Corp;0;51;US37045XDZ69;USD;03/05/2023;101.367000  ;1250000000.00  ;N.A.;N.A.;N.A.;N.A.;12/10/2022;07/05/2020;BBB-;BBB-;07/05/2020;BBB-;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;101.367000  ;101.367000  ;10/04/2023; ;29  ;2.218  ;2.218  ;2.218  ;176.113  ;176.113  ;176.113  ; ; ; ; ;10/10/2023;6.050000  ;101.367000  ;5.437  ;04/05/2023;117.900000  ;05/01/2023;98.500000  ;08/11/2022; ; ;5.437  ;5.437  ;34858  ;;;;;;;;;;;;;;;;;;;
BZ638631     Corp;0;51;XS2548508881;EUR;04/05/2023;107.699000  ;356349000.00  ;N.A.;N.A.;N.A.;N.A.;09/12/2022;09/12/2022;BB-;B+;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;107.156000  ;108.241000  ;31/03/2023; ;39  ;2.125  ;2.119  ;2.122  ;563.239  ;586.458  ;539.560  ; ; ; ; ;30/09/2023;11.000000  ;107.699000  ;8.870  ;04/05/2023;110.121000  ;03/02/2023;100.494000  ;18/10/2022; ; ;9.013  ;8.727  ;0  ;;;;;;;;;;;;;;;;;;;
BZ664822@CIBX     Corp;0;51;XS2545632932;USD; ;N.A.;1077000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;19/05/2009;N.A.;AA-;19/05/2009;AA-;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ; ;N.A.;N.A.;N.A.; ; ; ; ; ; ; ;N.A.;4.880000  ;N.A.;N.A.;N.A.;N.A.; ;N.A.; ;20/10/2025; ;N.A.;N.A.; ;;;;;;;;;;;;;;;;;;;
BZ841886     Corp;0;51;XS2549543143;EUR;04/05/2023;103.383000  ;650000000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;16/09/2011;N.A.;WD;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;103.130000  ;103.636000  ;28/10/2022; ;193  ;4.599  ;4.593  ;4.596  ;72.443  ;77.555  ;67.342  ; ; ; ; ;28/10/2023;3.875000  ;103.383000  ;3.188  ;04/05/2023;104.820000  ;20/03/2023;99.273000  ;21/10/2022; ; ;3.238  ;3.138  ;0  ;;;;;;;;;;;;;;;;;;;
BZ843109     Corp;0;51;XS2550868801;EUR;04/05/2023;104.707000  ;400000000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;01/02/2010;NR;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;104.429000  ;104.985000  ;31/10/2022; ;190  ;3.681  ;3.674  ;3.677  ;139.988  ;146.899  ;133.097  ; ; ; ; ;31/10/2023;5.125000  ;104.707000  ;3.952  ;04/05/2023;105.396000  ;19/01/2023;98.733000  ;27/10/2022; ; ;4.019  ;3.885  ;0  ;;;;;;;;;;;;;;;;;;;
BZ978194     Corp;0;51;FR001400DQ84;EUR;04/05/2023;103.900000  ;800000000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;103.708000  ;104.092000  ;03/11/2022; ;187  ;4.507  ;4.502  ;4.505  ;133.875  ;137.793  ;129.963  ; ; ; ; ;03/11/2023;4.625000  ;103.900000  ;3.819  ;04/05/2023;105.510000  ;02/02/2023;99.742000  ;28/10/2022; ; ;3.858  ;3.781  ;0  ;;;;;;;;;;;;;;;;;;;
CE123385     Corp;0;51;FR0010671776;EUR; ;N.A.;.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ; ; ;N.A.;N.A.;N.A.; ; ; ; ; ; ; ; ;0  ;N.A.;N.A.;N.A.;N.A.; ;N.A.; ; ; ;N.A.;N.A.; ;;;;;;;;;;;;;;;;;;;
CE595928     Corp;0;51;FR0010611426;EUR; ;N.A.;.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ; ; ;N.A.;N.A.;N.A.; ; ; ; ; ; ; ; ;0  ;N.A.;N.A.;N.A.;N.A.; ;N.A.; ; ; ;N.A.;N.A.; ;;;;;;;;;;;;;;;;;;;
CH0239499269 ISIN;10;51; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;;;;;;;;;;;;;
CH0435452906 ISIN;10;51; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;;;;;;;;;;;;;
CH0470808251 ISIN;10;51; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;;;;;;;;;;;;;
CH0491147614 ISIN;10;51; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;;;;;;;;;;;;;
CH0495857424 ISIN;10;51; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;;;;;;;;;;;;;
CH0495857440 ISIN;10;51; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;;;;;;;;;;;;;
CH0546957025 ISIN;10;51; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;;;;;;;;;;;;;
CH0567764292 ISIN;10;51; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;;;;;;;;;;;;;
CH0588778578 ISIN;10;51; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;;;;;;;;;;;;;
CHEPDE 7 1fr 1/32 5/642 05/15/30 Corp;10;51; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;;;;;;;;;;;;;
CLOE19A LX Equity;0;68;LU1947639487;EUR;31/03/2023;1173.070000  ; ;N.A.;N.A.;N.A.;N.A.; ;N.A.; ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1173.070000  ; ;31/03/2023;1193.450000  ;28/02/2023;991.460000  ;29/07/2022; ; ; ; ;N.A.;;0  ;;N.A.;N.A.;N.A.;;;;;;;;;;;;N.A.;N.A.
CLOE21E LX Equity;0;51;LU2405378188;EUR;31/03/2023;988.510000  ; ;N.A.;N.A.;N.A.;N.A.; ;N.A.; ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;988.510000  ; ;31/03/2023;988.510000  ;31/03/2023;918.860000  ;29/07/2022; ; ; ; ;N.A.;;;;;;;;;;;;;;;;;;;
CLOEE17 LX Equity;0;68;LU1633795205;EUR; ;N.A.; ;N.A.;N.A.;N.A.;N.A.; ;N.A.; ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;N.A.; ;N.A.;N.A.; ;N.A.; ; ; ; ; ;N.A.;;0  ;;N.A.;N.A.;N.A.;;;;;;;;;;;;N.A.;N.A.
CUSIP            88167AAS0;10;51; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;;;;;;;;;;;;;
DD108551     Corp;0;51;US345370BR09;USD;03/05/2023;103.268000  ;398320000.00  ;N.A.;N.A.;N.A.;N.A.;07/05/2020;07/05/2020;BB+;BB+;07/05/2020;BB+;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;103.268000  ;103.268000  ;01/05/2023; ;8  ;11.232  ;11.232  ;11.232  ;339.928  ;339.928  ;339.928  ; ; ; ; ;01/11/2023;7.400000  ;103.268000  ;7.111  ;04/05/2023;110.363000  ;09/08/2022;88.095000  ;24/10/2022; ; ;7.111  ;7.111  ;275  ;;;;;;;;;;;;;;;;;;;
DD117222     Corp;0;51;US247025AE93;USD;03/05/2023;108.750000  ;300000000.00  ;N.A.;N.A.;N.A.;N.A.;01/11/2021;01/11/2021;BBB-;BBB;01/11/2021;BBB-;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;108.750000  ;108.750000  ;15/04/2023; ;24  ;4.158  ;4.158  ;4.158  ;171.519  ;171.519  ;171.519  ; ; ; ; ;15/10/2023;7.100000  ;108.750000  ;5.072  ;04/05/2023;112.814000  ;02/02/2023;101.000000  ;26/10/2022; ; ;5.072  ;5.072  ;398  ;;;;;;;;;;;;;;;;;;;
EC264572     Corp;0;51;XS0112914907;EUR; ;N.A.;.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ; ;0  ;N.A.;N.A.;N.A.; ; ; ; ; ; ; ; ;6.110000  ;N.A.;N.A.;N.A.;N.A.; ;N.A.; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
EC269689 Corp;0;51;US25156PAC77;USD;04/05/2023;121.967000  ;3500000000.00  ;N.A.;N.A.;N.A.;N.A.;23/04/2009;N.A.;BBB+;N.A.;06/03/2012;BBB+;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;121.967000  ;121.967000  ;15/12/2022; ;144  ;5.325  ;5.325  ;5.325  ;166.249  ;166.249  ;166.249  ; ; ; ; ;15/06/2023;8.750000  ;121.967000  ;5.031  ;04/05/2023;128.705000  ;27/05/2022;112.257000  ;25/10/2022; ; ;5.031  ;5.031  ;2300  ;;;;;;;;;;;;;;;;;;;
EC302581 Corp;0;51;FR0000140014;EUR;04/05/2023;309.200000  ;121603114.55  ;N.A.;N.A.;N.A.;N.A.;N.A.;24/02/2023;N.A.;BB+u;09/10/2020;WD;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;307.450000  ;310.950000  ;24/10/2022; ; ;N.A.;N.A.;N.A.; ; ; ; ; ; ; ;24/10/2023;N.A.;307.250000  ; ;04/05/2023;373.960000  ;12/05/2022;265.000000  ;20/12/2022; ; ; ; ;192  ;;;;;;;;;;;;;;;;;;;
EC515829@LUX     Corp;0;51;US35177PAL13;USD;04/05/2023;125.905000  ;2460507000.00  ;N.A.;N.A.;N.A.;N.A.;24/06/2022;30/10/2012;BBB+;BBB+;30/10/2012;BBB+;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;125.905000  ;125.905000  ;01/03/2023; ;68  ;5.801  ;5.801  ;5.801  ;158.428  ;158.428  ;158.428  ; ; ; ; ;01/09/2023;9.000000  ;125.905000  ;4.958  ;04/05/2023;134.320000  ;27/05/2022;116.490000  ;25/10/2022; ; ;4.958  ;4.958  ;0  ;;;;;;;;;;;;;;;;;;;
EC751494     Corp;0;51;US808626AE53;USD;27/04/2023;109.544000  ;249935000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;109.544000  ;109.544000  ;01/01/2023; ;128  ;6.641  ;6.641  ;6.641  ;238.288  ;238.288  ;238.288  ; ; ; ; ;01/07/2023;7.125000  ;N.A.;5.766  ;N.A.;115.187000  ;20/05/2022;96.719000  ;24/10/2022; ; ;5.766  ;5.766  ;20  ;;;;;;;;;;;;;;;;;;;
